step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
467,0.92058,0.85714,,
468,1.11619,0.74779,,
469,0.07665,0.93939,,
470,0.19731,0.94444,,
471,0.05742,0.96429,,
472,2.86823,0.44364,,
473,1.13221,0.74545,,
474,0.23384,0.90323,,
475,2.40424,0.51389,,
476,0.37538,0.88421,,
477,0.27945,0.9,,
478,0.67469,0.77528,,
479,0.54657,0.825,,
480,0.34384,0.83636,,
481,1.5715,0.61947,,
482,0.66494,0.88235,,
483,0.35082,0.92442,,
484,0.38806,0.88235,,
485,0.55613,0.8835,,
486,1.20081,0.72993,,
487,0.03217,1.0,,
488,0.51298,0.85714,,
489,0.32912,0.92647,,
490,0.12026,0.96939,,
491,0.26356,0.89286,,
492,0.36482,0.92553,,
493,1.91145,0.6,,
494,0.11076,0.94937,,
495,0.85568,0.80435,,
496,0.38891,0.82353,,
497,0.60361,0.81928,,
498,0.11846,0.96774,,
499,1.30855,0.69565,,
500,0.26827,0.92488,0.44048,0.88732
501,0.21867,0.81481,,
502,2.02276,0.54167,,
503,0.11977,0.94928,,
504,0.13591,0.92,,
505,1.09353,0.79348,,
506,0.68273,0.7963,,
507,0.13105,0.9632,,
508,0.14991,0.96875,,
509,0.2809,0.91304,,
510,0.3999,0.86842,,
511,0.26137,0.92453,,
512,0.95951,0.79518,,
513,0.64679,0.83333,,
514,1.49954,0.68831,,
515,0.07925,0.97183,,
516,0.85948,0.78873,,
517,2.52661,0.46182,,
518,0.29901,0.91089,,
519,0.23856,0.94713,,
520,0.23925,0.91954,,
521,0.30991,0.93333,,
522,0.1094,0.96842,,
523,0.12774,0.93548,,
524,1.5744,0.68966,,
525,0.75267,0.83516,,
526,1.49773,0.68939,,
527,1.81182,0.55385,,
528,0.29476,0.92079,,
529,0.08354,1.0,,
530,0.48994,0.92424,,
531,1.21312,0.70588,,
532,0.22589,0.91429,,
533,1.82507,0.576,,
534,0.11602,0.94595,,
535,1.16818,0.7381,,
536,0.31112,0.93333,,
537,1.33605,0.65385,,
538,0.06049,0.99194,,
539,0.41429,0.92763,,
540,0.76792,0.81633,,
541,0.07403,0.98165,,
542,0.04631,0.99038,,
543,1.32819,0.72727,,
544,1.29183,0.72368,,
545,1.31228,0.73333,,
546,0.46798,0.87805,,
547,0.10576,0.97561,,
548,0.48798,0.8806,,
549,0.26452,0.92617,,
550,0.5275,0.87629,,
551,0.20618,0.93023,,
552,0.23041,0.92742,,
553,0.44252,0.87179,,
554,0.84842,0.78295,,
555,0.64985,0.83475,,
556,0.27316,0.88889,,
557,0.40594,0.89189,,
558,0.05869,0.95833,,
559,1.90028,0.58704,,
560,0.08206,0.96063,,
561,0.77423,0.85882,,
562,0.15105,0.90909,,
563,0.50251,0.92188,,
564,0.674,0.81579,,
565,0.47114,0.87302,,
566,0.13579,0.90476,,
567,1.8385,0.58537,,
568,0.17902,0.92857,,
569,0.08778,0.95161,,
570,2.13562,0.60177,,
571,0.15354,0.95833,,
572,0.98958,0.7732,,
573,0.90005,0.71429,,
574,0.07468,1.0,,
575,0.05334,0.95652,,
576,0.18958,0.96146,,
577,0.45908,0.86842,,
