step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
287,0.41832,0.89286,,
288,0.18008,0.94444,,
289,1.2544,0.71569,,
290,0.27179,0.88889,0.27606,0.94624
291,1.52648,0.7377,,
292,0.85017,0.8156,,
293,0.59856,0.84677,,
294,0.58357,0.82812,,
295,0.33744,0.83784,,
296,2.04279,0.56164,,
297,0.29523,0.86667,,
298,0.18345,0.94366,,
299,0.14864,0.96,,
300,0.65186,0.8169,0.31287,0.93023
301,0.24096,0.91724,,
302,0.17287,0.89474,,
303,0.50124,0.875,,
304,0.0677,0.9697,,
305,0.17225,0.95789,,
306,0.30464,0.91429,,
307,0.70426,0.89655,,
308,0.30975,0.94444,,
309,0.68521,0.77049,,
310,0.12466,0.96154,0.31574,0.92857
311,0.57964,0.86093,,
312,0.38466,0.91489,,
313,0.14637,0.94805,,
314,1.44517,0.84211,,
315,0.28966,0.88158,,
316,0.22383,0.93548,,
317,0.24913,0.92683,,
318,0.79201,0.80769,,
319,0.2404,0.9375,,
320,0.91544,0.7561,0.31488,0.91525
321,0.49465,0.88333,,
322,0.1362,0.94643,,
323,0.79434,0.78873,,
324,0.79394,0.78873,,
325,0.99093,0.78417,,
326,0.92429,0.79245,,
327,0.32778,0.92391,,
328,0.06377,0.95349,,
329,0.23057,0.94767,,
330,0.08265,0.95652,0.40472,0.86885
331,0.1074,0.95,,
332,0.40477,0.90323,,
333,0.27661,0.85185,,
334,0.15781,0.925,,
335,0.17896,0.90698,,
336,0.47871,0.83333,,
337,0.22122,0.95312,,
338,0.80894,0.90476,,
339,0.15499,0.96429,,
340,0.61912,0.84746,0.342,0.87368
341,0.16105,0.9359,,
342,1.13588,0.78261,,
343,1.56002,0.62162,,
344,0.16823,0.95455,,
345,0.45949,0.83784,,
346,0.24903,0.87273,,
347,0.18304,0.97297,,
348,0.47434,0.86982,,
349,0.35752,0.90099,,
350,0.23283,0.89655,1.08517,0.725
351,0.50313,0.80303,,
352,2.96943,0.41569,,
353,0.63394,0.85714,,
354,0.38437,0.86923,,
355,0.72489,0.82969,,
356,2.82174,0.47926,,
357,0.06064,0.96825,,
358,0.62729,0.82906,,
359,0.81564,0.81818,,
360,2.27104,0.48855,0.61441,0.82422
361,1.25383,0.84444,,
362,0.29464,0.88889,,
363,0.87477,0.75862,,
364,0.13171,0.92857,,
365,1.10056,0.75238,,
366,1.02664,0.72152,,
367,0.40779,0.87838,,
368,0.13869,0.95745,,
369,0.12347,0.97561,,
370,0.09987,0.93939,0.20656,0.97159
371,0.54365,0.83333,,
372,1.33657,0.69231,,
373,0.48233,0.7931,,
374,2.32081,0.52508,,
375,0.13382,0.96825,,
376,0.56112,0.81081,,
377,1.41182,0.75676,,
378,0.13372,0.96429,,
379,0.53167,0.83333,,
380,0.18579,0.96471,0.87947,0.80319
381,0.41898,0.91935,,
382,1.02536,0.80292,,
383,0.07601,0.9697,,
384,0.86025,0.82353,,
385,0.37378,0.94017,,
386,0.05227,0.96296,,
387,0.4971,0.89231,,
388,0.04918,0.99231,,
389,0.05358,1.0,,
390,0.46458,0.87805,0.10095,0.95349
391,1.39791,0.65487,,
392,0.13718,0.9635,,
393,1.15617,0.76866,,
394,0.01708,1.0,,
395,0.21127,0.96528,,
396,0.07832,0.97561,,
397,0.03532,0.98214,,
398,0.07561,0.97895,,
399,0.19966,0.96,,
400,0.01917,1.0,0.49046,0.90141
401,0.5993,0.86184,,
402,0.54603,0.86905,,
403,0.08449,0.97778,,
404,1.60217,0.6748,,
405,1.11729,0.8,,
406,0.26892,0.90625,,
407,0.46077,0.86813,,
408,0.14204,0.96552,,
409,0.69587,0.82022,,
410,0.25783,0.88889,0.31478,0.88043
411,0.0722,0.97143,,
412,0.08899,0.95833,,
413,0.68407,0.84706,,
414,2.06686,0.54701,,
415,0.08387,0.94805,,
416,0.689,0.8169,,
417,0.21496,0.92857,,
418,0.17275,0.95413,,
419,0.76223,0.82609,,
420,1.8434,0.62069,0.41559,0.85294
421,2.15941,0.55385,,
422,0.20465,0.96117,,
423,1.11987,0.71111,,
424,0.54526,0.85185,,
425,1.15643,0.675,,
426,2.09772,0.58333,,
427,0.19333,0.94286,,
428,0.51682,0.90196,,
429,0.86603,0.83529,,
430,0.12237,0.92857,0.42836,0.90789
431,0.17518,0.97826,,
432,0.07622,0.96226,,
433,0.3692,0.92308,,
434,0.0565,0.98077,,
435,0.42871,0.90769,,
436,1.07381,0.68571,,
437,0.32459,0.90164,,
438,0.61657,0.89394,,
439,0.2826,0.91304,,
440,0.62626,0.81818,0.81156,0.81618
441,1.34839,0.73973,,
442,0.25851,0.95238,,
443,0.62706,0.86087,,
444,0.10645,0.96842,,
445,0.51773,0.89385,,
446,0.36174,0.91667,,
447,0.16596,0.96512,,
448,0.2382,0.93023,,
449,0.37215,0.92553,,
450,1.15123,0.71845,0.6928,0.81215
451,0.29899,0.88406,,
452,0.35651,0.88372,,
453,0.30203,0.81481,,
454,0.49126,0.88421,,
455,0.68262,0.82353,,
456,0.12739,0.96591,,
457,0.10718,0.93617,,
458,0.40702,0.90728,,
459,0.19637,0.9403,,
460,0.8744,0.78049,0.196,0.95413
461,0.03795,1.0,,
462,0.07939,0.95238,,
463,0.27914,0.92,,
464,0.02658,1.0,,
465,0.06559,0.98214,,
466,0.25401,0.88889,,
467,0.49362,0.85593,,
468,0.32319,0.90769,,
469,0.2309,0.92063,,
