step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
305,0.47293,0.88021,,
306,0.05111,0.9878,,
307,0.31202,0.92,,
308,0.25602,0.93976,,
309,0.44361,0.90179,,
310,0.28703,0.94148,0.10353,0.9661
311,0.15231,0.95604,,
312,0.03511,0.99291,,
313,0.03555,1.0,,
314,0.03214,1.0,,
315,0.49157,0.90741,,
316,0.54816,0.90265,,
317,0.22574,0.92593,,
318,0.20232,0.92381,,
319,0.3489,0.93548,,
320,0.03223,0.98182,0.2393,0.93333
321,0.46578,0.90385,,
322,0.07052,0.98925,,
323,0.20532,0.94595,,
324,0.18592,0.94253,,
325,0.09599,0.96992,,
326,0.0632,0.96825,,
327,0.92563,0.80263,,
328,0.35939,0.90805,,
329,0.08504,0.97403,,
330,1.1436,0.76923,0.61599,0.85417
331,0.31387,0.90071,,
332,0.00512,1.0,,
333,0.2666,0.95161,,
334,0.28051,0.95946,,
335,0.29945,0.95238,,
336,0.00392,1.0,,
337,0.17754,0.97561,,
338,0.66128,0.90625,,
339,0.63965,0.87023,,
340,0.48956,0.87903,0.11341,0.97279
341,0.29112,0.91549,,
342,0.46029,0.87611,,
343,0.12859,0.97222,,
344,0.72075,0.82273,,
345,0.19154,0.95082,,
346,0.60525,0.85185,,
347,0.56866,0.86598,,
348,1.57487,0.65476,,
349,1.24056,0.7,,
350,0.20036,0.98113,0.35399,0.89583
351,0.36378,0.91603,,
352,0.57108,0.84524,,
353,0.25789,0.94,,
354,0.24918,0.90323,,
355,0.00226,1.0,,
356,0.07604,0.9875,,
357,0.22887,0.92233,,
358,0.17212,0.96226,,
359,0.28399,0.92105,,
360,0.297,0.90476,2.01726,0.60465
361,0.06992,0.9871,,
362,0.05083,0.98113,,
363,0.06014,0.98864,,
364,0.01404,1.0,,
365,0.15384,0.96154,,
366,0.75027,0.84951,,
367,0.78063,0.79167,,
368,0.10788,0.95122,,
369,0.35005,0.90196,,
370,0.24846,0.93103,0.35893,0.90909
371,0.06481,0.99187,,
372,0.35827,0.90625,,
373,0.03614,1.0,,
374,0.98924,0.82524,,
375,0.0002,1.0,,
376,0.28748,0.93684,,
