step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
304,0.69678,0.725,,
305,1.48866,0.64384,,
306,0.86089,0.80392,,
307,1.69545,0.66234,,
308,0.17398,0.94986,,
309,0.05056,0.98462,,
310,1.50712,0.84211,0.27625,0.92857
311,0.14588,0.9375,,
312,0.22084,0.88889,,
313,0.62984,0.83077,,
314,0.73439,0.76471,,
315,0.25706,0.92632,,
316,1.00472,0.89286,,
317,0.19511,0.97222,,
318,0.06924,0.95122,,
319,0.90648,0.73626,,
320,0.222,0.95146,0.2796,0.92373
321,0.08215,0.94737,,
322,0.09313,1.0,,
323,0.73981,0.8,,
324,0.30382,0.91071,,
325,0.19859,0.96454,,
326,0.28598,0.92683,,
327,2.90975,0.37791,,
328,0.20451,0.97297,,
329,0.19747,0.94886,,
330,0.08674,0.96104,0.33382,0.88525
331,0.1329,0.95,,
332,0.31073,0.89286,,
333,2.14286,0.61062,,
334,0.26437,0.93684,,
335,0.17396,0.94792,,
336,2.81867,0.47235,,
337,0.11436,0.95312,,
338,0.68483,0.83019,,
339,0.31033,0.89286,,
340,0.12058,0.96154,0.33865,0.91579
341,0.54181,0.82759,,
342,1.47036,0.73563,,
343,0.64985,0.84706,,
344,0.21474,0.93548,,
345,0.52375,0.82759,,
346,0.4575,0.86364,,
347,0.26627,0.91919,,
348,0.03075,1.0,,
349,0.49795,0.82258,,
350,1.17325,0.79851,1.05695,0.8
351,0.32947,0.91589,,
352,0.45318,0.88034,,
353,2.81094,0.44624,,
354,0.04541,0.98684,,
355,0.05159,0.98246,,
356,1.51036,0.68939,,
357,0.12861,0.94815,,
358,0.6372,0.89655,,
359,0.03471,1.0,,
360,0.66967,0.77143,0.6217,0.82812
361,0.97083,0.76978,,
362,0.27561,0.94203,,
363,0.0702,0.97059,,
364,0.77274,0.77143,,
365,0.02672,1.0,,
366,0.32071,0.91525,,
367,0.54286,0.84211,,
368,0.11845,0.97183,,
369,0.20653,0.92208,,
370,0.29572,0.92593,0.31771,0.9375
371,1.02663,0.76325,,
372,0.05106,0.97561,,
373,0.06209,0.97222,,
374,0.52947,0.86408,,
375,0.45933,0.88235,,
376,0.83365,0.8169,,
377,0.11801,0.95714,,
378,0.19447,0.90476,,
379,0.20418,0.94667,,
380,0.41636,0.91447,0.89243,0.80851
381,2.02223,0.58621,,
382,0.19004,0.91837,,
383,0.20005,0.95632,,
384,0.71587,0.85455,,
385,0.33624,0.89928,,
386,0.21209,0.92,,
387,0.6664,0.82969,,
388,0.19941,0.94667,,
389,0.56913,0.81081,,
390,0.21767,0.91429,0.09761,0.95349
391,0.55103,0.87952,,
392,0.19571,0.90476,,
393,0.14517,0.95082,,
394,0.07013,0.95238,,
395,0.88141,0.79245,,
396,0.19342,0.96377,,
397,0.08036,0.95789,,
398,0.51841,0.85981,,
399,0.26503,0.89062,,
400,0.53065,0.86957,0.37978,0.90141
401,0.13893,0.89474,,
402,0.50812,0.88517,,
403,0.49098,0.89944,,
404,0.31219,0.90566,,
405,0.48468,0.90909,,
406,0.03469,1.0,,
407,0.61454,0.87879,,
408,0.17435,0.95238,,
409,0.92911,0.73171,,
410,0.5456,0.83146,0.32847,0.86957
411,0.32686,0.9,,
412,1.01743,0.77215,,
413,0.36263,0.92157,,
414,0.39603,0.88276,,
415,1.08954,0.75728,,
416,1.2997,0.73684,,
417,1.0032,0.75926,,
418,0.09412,0.98947,,
419,0.27036,0.91837,,
420,0.13832,0.97143,0.65544,0.76471
421,1.27767,0.74481,,
422,0.46846,0.88136,,
423,0.65924,0.84091,,
424,0.19317,0.95954,,
425,0.17366,0.95968,,
426,0.25194,0.91304,,
427,0.11158,0.96429,,
428,0.93634,0.80612,,
429,0.16947,0.90476,,
430,0.37221,0.86486,0.45051,0.85526
431,0.15872,0.95122,,
432,0.14878,0.93103,,
433,0.22711,0.91837,,
434,0.07303,0.97183,,
435,0.11889,0.92857,,
436,0.63763,0.80952,,
437,0.3447,0.89744,,
438,0.34281,0.91489,,
439,0.04636,0.98701,,
440,0.57984,0.82927,0.91916,0.79412
441,2.0676,0.51709,,
442,0.24954,0.9417,,
443,0.38145,0.90323,,
444,0.95478,0.79518,,
445,0.16482,0.93382,,
446,0.32875,0.87879,,
447,0.02928,1.0,,
448,0.14465,0.97015,,
449,0.11839,0.95161,,
450,0.33903,0.93204,0.72552,0.80663
451,0.0318,1.0,,
452,0.02223,0.98077,,
453,1.29418,0.70248,,
454,0.08472,0.97037,,
455,0.08487,1.0,,
456,0.3027,0.92857,,
457,0.2295,0.9375,,
458,0.35596,0.89655,,
459,0.40487,0.90083,,
460,0.05668,0.98214,0.2057,0.93578
461,0.30445,0.91667,,
462,0.23944,0.94065,,
463,0.05392,0.97895,,
464,0.41535,0.90244,,
465,0.57552,0.84716,,
466,0.58043,0.73529,,
467,0.81653,0.81295,,
468,0.03097,1.0,,
469,0.02577,0.98374,,
470,0.76074,0.83019,0.3223,0.92
471,0.15847,0.94203,,
472,0.83554,0.76596,,
473,0.10331,0.93333,,
474,0.36221,0.90968,,
475,0.46679,0.89394,,
476,0.05421,1.0,,
477,1.04919,0.7973,,
478,0.17934,0.95,,
479,0.30543,0.89189,,
480,0.0644,0.97436,0.04363,0.97794
481,0.96222,0.7767,,
482,0.02241,0.99231,,
483,0.07624,0.95312,,
484,0.14084,0.96117,,
485,0.45229,0.89474,,
486,0.1333,0.95868,,
487,0.45936,0.85393,,
488,0.09886,0.98701,,
489,2.02016,0.66372,,
490,0.62393,0.84746,0.43804,0.92771
491,0.05456,0.95652,,
492,0.14547,0.96053,,
493,0.99543,0.78358,,
494,0.37327,0.85577,,
495,0.58161,0.775,,
496,0.59439,0.87143,,
497,0.03596,0.97403,,
498,0.20295,0.90909,,
499,0.07971,0.97143,,
500,0.88507,0.81765,0.22523,0.93478
501,0.09745,0.95238,,
502,0.09197,0.95455,,
503,0.15208,0.96377,,
504,0.09535,0.9708,,
505,0.0734,0.97727,,
506,0.75015,0.83486,,
507,0.57488,0.85714,,
508,0.0408,0.98246,,
509,0.03105,1.0,,
510,0.05238,1.0,0.51446,0.85484
511,0.15017,0.93421,,
512,0.63049,0.85915,,
513,0.10444,0.93878,,
514,2.78052,0.37791,,
515,0.04242,1.0,,
516,0.50855,0.89011,,
517,0.35048,0.89744,,
518,1.35521,0.72727,,
519,1.14431,0.74667,,
520,0.08449,0.95714,0.50753,0.88182
521,0.45762,0.88696,,
522,2.45185,0.47273,,
523,0.11877,0.94262,,
524,1.06994,0.76154,,
525,0.13078,0.95822,,
526,0.21054,0.91837,,
527,0.13857,0.97297,,
528,0.59057,0.88312,,
529,0.30237,0.86486,,
530,0.85412,0.80357,0.17559,0.92486
531,0.08279,0.96078,,
532,0.64881,0.83871,,
533,0.25124,0.94393,,
534,0.49384,0.82857,,
535,0.17908,0.93548,,
536,0.13975,0.96774,,
537,0.78326,0.7561,,
538,0.09068,0.98095,,
539,0.22441,0.92453,,
540,0.44835,0.87952,1.24672,0.75758
541,0.03143,0.98684,,
