step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
493,2.08178,0.5871,,
494,0.00042,1.0,,
495,0.08544,0.95556,,
496,0.31793,0.93478,,
497,0.41738,0.92632,,
498,1.62032,0.61628,,
499,0.09868,0.97849,,
500,0.04629,0.98889,0.1566,0.94545
501,1.08566,0.75455,,
502,0.63342,0.85714,,
503,0.26519,0.92174,,
504,0.06257,0.97674,,
505,0.18043,0.95699,,
506,0.26654,0.93289,,
507,0.13398,0.95283,,
508,0.00251,1.0,,
509,1.11376,0.79874,,
510,0.12977,0.92105,0.17888,0.97945
511,0.14901,0.97059,,
512,0.28953,0.97059,,
513,0.23736,0.93966,,
514,2.02722,0.57732,,
515,0.04548,1.0,,
516,0.12741,0.98148,,
517,1.20026,0.77982,,
518,0.03771,1.0,,
519,0.09975,0.96951,,
520,0.06576,0.98958,0.30204,0.91852
521,0.51836,0.89024,,
522,2.91569,0.47416,,
523,0.03574,1.0,,
524,0.02933,0.98925,,
525,0.52679,0.93548,,
526,0.38197,0.91603,,
527,0.13582,0.97778,,
528,0.30191,0.94521,,
529,0.27712,0.9375,,
530,0.74329,0.85106,0.22708,0.95556
531,0.7064,0.85714,,
532,0.25079,0.92208,,
533,0.12203,0.96774,,
534,0.33442,0.94737,,
535,0.08209,0.97987,,
536,0.18283,0.96226,,
537,1.05682,0.85,,
538,0.02362,1.0,,
539,0.42511,0.9115,,
540,0.20569,0.98113,0.01947,1.0
541,0.23311,0.94366,,
542,0.15448,0.97468,,
543,0.22012,0.97297,,
544,2.35074,0.50521,,
545,0.35174,0.91111,,
546,0.03744,0.98333,,
547,0.35741,0.9037,,
548,2.80676,0.48764,,
549,0.2528,0.94828,,
550,0.11149,0.96721,0.44332,0.89362
551,0.44374,0.86891,,
552,0.12428,0.95588,,
553,0.05628,0.97778,,
554,0.55577,0.85366,,
555,0.15298,0.94286,,
556,0.02441,0.98958,,
557,0.81212,0.87129,,
558,0.10285,0.98113,,
559,0.17355,0.95973,,
560,0.30547,0.9292,0.43359,0.9322
561,0.32641,0.90625,,
562,0.09444,0.98864,,
563,0.07353,0.98113,,
564,0.00198,1.0,,
565,0.01032,1.0,,
566,0.17064,0.96981,,
567,0.04228,0.97436,,
568,0.60526,0.85366,,
569,0.18647,0.9322,,
570,1.65896,0.65354,0.21873,0.95722
571,0.20833,0.94253,,
572,1.68669,0.71028,,
573,0.94314,0.7809,,
574,0.11707,0.97027,,
575,0.66725,0.85135,,
576,0.03098,1.0,,
577,0.07465,0.97973,,
578,0.00431,1.0,,
579,1.64083,0.6672,,
580,0.71201,0.85,0.31349,0.92188
581,0.0562,0.98925,,
582,0.01773,1.0,,
583,0.20674,0.93671,,
584,0.80866,0.85135,,
585,0.12155,0.98065,,
586,1e-05,1.0,,
587,0.29826,0.92366,,
588,0.05708,0.9863,,
