step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
551,0.12558,0.95897,,
552,0.28505,0.91139,,
553,1.18364,0.69504,,
554,0.00079,1.0,,
555,0.54512,0.83895,,
556,0.42177,0.89189,,
557,0.15381,0.9717,,
558,0.00997,1.0,,
559,0.06788,0.98684,,
560,0.21113,0.95238,,
561,0.50723,0.91083,,
562,0.14125,0.97414,,
563,0.00386,1.0,,
564,0.02206,1.0,,
565,1.30621,0.70238,,
566,0.25079,0.94393,,
567,0.13243,0.95402,,
568,0.28894,0.95122,,
569,1.32529,0.73,,
570,0.11003,0.96,,
571,0.10286,0.98429,,
572,0.78274,0.83333,,
573,0.087,0.98276,,
574,0.69402,0.84956,,
575,0.00038,1.0,,
576,0.18702,0.97619,,
577,0.10778,0.97872,,
578,0.01758,1.0,,
579,0.98099,0.73529,,
580,1.91536,0.54237,,
581,2.13928,0.52475,,
582,0.88967,0.79787,,
583,0.46559,0.92105,,
584,1.78054,0.69159,,
585,0.32031,0.97059,,
586,0.65542,0.82178,,
587,0.15162,0.97938,,
588,0.33595,0.92035,,
589,0.45193,0.86139,,
590,0.73208,0.89062,,
591,1.55811,0.7093,,
592,0.07754,0.97826,,
593,2.17876,0.53125,,
594,0.21204,0.93396,,
595,0.16682,0.96875,,
596,0.11967,0.95161,,
597,0.15354,0.96703,,
598,0.99922,0.81915,,
599,0.07641,0.98,,
600,0.28222,0.93805,1.56012,0.68874
601,0.46443,0.88024,,
602,0.32722,0.875,,
603,0.08685,0.97849,,
604,0.25994,0.94595,,
605,0.41161,0.90141,,
606,0.49651,0.86139,,
607,0.30185,0.95238,,
608,0.11992,0.97849,,
609,0.07585,0.98077,,
610,0.00189,1.0,,
611,0.09992,0.97987,,
612,0.72301,0.85714,,
613,0.84914,0.90196,,
614,0.07758,0.98649,,
615,0.07936,0.97015,,
616,0.17352,0.94444,,
617,0.10978,0.9717,,
618,0.18286,0.93878,,
619,0.07884,0.97753,,
620,1.53012,0.70455,,
621,0.43014,0.91364,,
622,0.62837,0.87037,,
623,0.19872,0.96791,,
624,0.07562,0.96296,,
625,0.14274,1.0,,
626,0.48793,0.88623,,
627,0.11592,0.97059,,
628,0.25028,0.92208,,
629,1.74271,0.60825,,
630,0.04223,0.97368,,
631,0.01168,1.0,,
632,0.11801,0.97297,,
633,0.0002,1.0,,
634,0.08261,0.97436,,
635,0.08254,0.98667,,
636,0.1707,0.92157,,
637,0.11731,0.97222,,
638,0.2433,0.95833,,
639,0.03853,0.99254,,
640,0.24224,0.92233,,
641,0.96988,0.79054,,
642,0.11898,0.98438,,
643,0.5183,0.85185,,
644,0.38244,0.92683,,
645,0.40132,0.91304,,
646,0.34905,0.91071,,
647,0.05953,0.97368,,
648,0.05147,1.0,,
649,0.62883,0.84615,,
650,0.05651,0.98947,,
651,0.34627,0.90991,,
652,0.15658,0.94595,,
653,0.20754,0.94118,,
654,0.01851,1.0,,
655,0.60093,0.8855,,
656,0.11036,0.96721,,
657,0.70648,0.84375,,
658,0.00089,1.0,,
659,0.2776,0.92405,,
660,1.13348,0.775,,
661,0.19346,0.96226,,
662,0.57115,0.875,,
663,0.60019,0.87611,,
664,0.09071,0.97059,,
665,0.15435,0.94,,
666,0.31474,0.90164,,
667,0.82529,0.79775,,
668,0.6224,0.82432,,
669,0.07758,0.98684,,
670,0.58707,0.87692,,
671,0.00562,1.0,,
672,0.44774,0.89,,
673,0.08679,0.96078,,
674,0.09017,0.98765,,
675,0.04447,0.96875,,
676,0.58662,0.83562,,
677,0.00909,1.0,,
678,0.39224,0.9,,
679,0.71105,0.82692,,
680,0.00075,1.0,,
681,0.0004,1.0,,
682,0.28102,0.95652,,
683,0.26669,0.9375,,
684,0.04734,0.98276,,
685,0.53148,0.89041,,
686,0.84456,0.93103,,
687,0.11209,0.95455,,
688,0.10739,0.95082,,
689,1.26576,0.73303,,
690,0.73099,0.84,,
691,1.97123,0.54508,,
692,0.15646,0.95402,,
693,0.00437,1.0,,
694,0.05633,0.98701,,
695,0.85655,0.80342,,
696,0.0299,1.0,,
697,0.0316,0.98333,,
698,0.29859,0.944,,
699,0.27195,0.95556,,
700,0.59324,0.89362,0.3981,0.93197
701,0.42925,0.86842,,
702,0.86867,0.8209,,
703,0.46912,0.9,,
704,1.40897,0.72043,,
705,0.29248,0.9,,
706,0.40069,0.94118,,
707,0.74504,0.84459,,
708,0.06411,0.97143,,
709,0.14951,0.96875,,
710,0.21201,0.95628,,
711,0.05935,0.98742,,
712,1.34788,0.6506,,
713,0.15842,0.96429,,
714,0.43628,0.89286,,
715,0.28309,0.94366,,
716,0.27582,0.89831,,
717,0.01767,1.0,,
718,0.69235,0.83824,,
719,0.00835,1.0,,
720,0.11263,0.98413,,
721,0.51193,0.86957,,
722,0.67046,0.87097,,
723,0.16213,0.96386,,
724,0.23073,0.9396,,
725,0.50069,0.88889,,
726,0.38423,0.94268,,
727,0.44214,0.85714,,
728,0.24433,0.88571,,
729,0.81379,0.81667,,
730,0.85618,0.82474,,
731,0.2657,0.93684,,
732,0.01446,0.99187,,
733,0.06983,0.97403,,
734,0.35815,0.91346,,
735,0.18182,0.95238,,
736,0.2669,0.92857,,
737,0.00638,1.0,,
738,0.54505,0.88312,,
739,0.88086,0.84466,,
740,0.30972,0.91525,,
741,0.54276,0.86275,,
742,0.84979,0.76786,,
743,0.85125,0.79286,,
744,0.31955,0.93684,,
745,1.03428,0.80342,,
746,0.10502,0.98039,,
747,0.34073,0.91667,,
748,0.75162,0.80315,,
749,0.28313,0.94444,,
750,0.75213,0.82895,,
